"color" "cs" "rep" "wort" "istwort" "istpositiv" "uspositiv" "istmaskiert" "us0" "us1" "us2" "us3" "us4" "liking0" "liking1" "liking2" "sichtbar_response" "sichtbar_rt" "vpnr"
"281" 0 8 0 "umeuken" 0 -1 0 1 18 22 23 10 8 4 5 4 41 1674 "004"
"282" 0 8 1 "umeuken" 0 -1 0 1 18 22 23 10 8 4 5 4 19 9745 "004"
"283" 0 8 2 "umeuken" 0 -1 0 1 18 22 23 10 8 4 5 4 22 1585 "004"
"284" 0 8 3 "umeuken" 0 -1 0 1 18 22 23 10 8 4 5 4 39 1320 "004"
"285" 0 8 4 "umeuken" 0 -1 0 1 18 22 23 10 8 4 5 4 13 738 "004"
"286" 0 9 0 "larnist" 0 -1 0 1 14 13 12 9 24 4 3 4 45 888 "004"
"287" 0 9 1 "larnist" 0 -1 0 1 14 13 12 9 24 4 3 4 28 1121 "004"
"288" 0 9 2 "larnist" 0 -1 0 1 14 13 12 9 24 4 3 4 13 1304 "004"
"289" 0 9 3 "larnist" 0 -1 0 1 14 13 12 9 24 4 3 4 9 953 "004"
"290" 0 9 4 "larnist" 0 -1 0 1 14 13 12 9 24 4 3 4 42 1409 "004"
"291" 0 10 0 "nalber" 0 -1 0 1 8 16 12 9 2 4 4 4 26 1856 "004"
"292" 0 10 1 "nalber" 0 -1 0 1 8 16 12 9 2 4 4 4 14 1081 "004"
"293" 0 10 2 "nalber" 0 -1 0 1 8 16 12 9 2 4 4 4 9 1122 "004"
"294" 0 10 3 "nalber" 0 -1 0 1 8 16 12 9 2 4 4 4 5 2289 "004"
"295" 0 10 4 "nalber" 0 -1 0 1 8 16 12 9 2 4 4 4 35 3153 "004"
"296" 0 11 0 "laumens" 0 -1 0 1 22 5 15 13 10 5 4 3 26 8080 "004"
"297" 0 11 1 "laumens" 0 -1 0 1 22 5 15 13 10 5 4 3 36 2226 "004"
"298" 0 11 2 "laumens" 0 -1 0 1 22 5 15 13 10 5 4 3 40 7208 "004"
"299" 0 11 3 "laumens" 0 -1 0 1 22 5 15 13 10 5 4 3 4 5977 "004"
"300" 0 11 4 "laumens" 0 -1 0 1 22 5 15 13 10 5 4 3 0 1711 "004"
"301" 0 12 0 "pimuide" 0 -1 1 0 5 23 19 24 11 3 4 3 12 2323 "004"
"302" 0 12 1 "pimuide" 0 -1 1 0 5 23 19 24 11 3 4 3 12 1868 "004"
"303" 0 12 2 "pimuide" 0 -1 1 0 5 23 19 24 11 3 4 3 12 4836 "004"
"304" 0 12 3 "pimuide" 0 -1 1 0 5 23 19 24 11 3 4 3 46 1301 "004"
"305" 0 12 4 "pimuide" 0 -1 1 0 5 23 19 24 11 3 4 3 11 1085 "004"
"306" 0 13 0 "obacu" 0 -1 1 0 2 4 8 7 1 6 5 4 6 6651 "004"
"307" 0 13 1 "obacu" 0 -1 1 0 2 4 8 7 1 6 5 4 13 3453 "004"
"308" 0 13 2 "obacu" 0 -1 1 0 2 4 8 7 1 6 5 4 13 2532 "004"
"309" 0 13 3 "obacu" 0 -1 1 0 2 4 8 7 1 6 5 4 13 1357 "004"
"310" 0 13 4 "obacu" 0 -1 1 0 2 4 8 7 1 6 5 4 13 2346 "004"
"311" 0 14 0 "botuyn" 0 -1 1 0 3 10 15 21 0 4 4 4 14 8661 "004"
"312" 0 14 1 "botuyn" 0 -1 1 0 3 10 15 21 0 4 4 4 14 5292 "004"
"313" 0 14 2 "botuyn" 0 -1 1 0 3 10 15 21 0 4 4 4 14 4990 "004"
"314" 0 14 3 "botuyn" 0 -1 1 0 3 10 15 21 0 4 4 4 14 1045 "004"
"315" 0 14 4 "botuyn" 0 -1 1 0 3 10 15 21 0 4 4 4 14 7493 "004"
"316" 0 15 0 "hilejin" 0 -1 1 0 22 18 14 17 9 4 4 4 4 2109 "004"
"317" 0 15 1 "hilejin" 0 -1 1 0 22 18 14 17 9 4 4 4 15 3756 "004"
"318" 0 15 2 "hilejin" 0 -1 1 0 22 18 14 17 9 4 4 4 46 1566 "004"
"319" 0 15 3 "hilejin" 0 -1 1 0 22 18 14 17 9 4 4 4 15 2134 "004"
"320" 0 15 4 "hilejin" 0 -1 1 0 22 18 14 17 9 4 4 4 15 1038 "004"
"321" 0 16 0 "sleshen" 0 -1 1 0 12 13 20 16 6 3 3 3 9 9462 "004"
"322" 0 16 1 "sleshen" 0 -1 1 0 12 13 20 16 6 3 3 3 16 2029 "004"
"323" 0 16 2 "sleshen" 0 -1 1 0 12 13 20 16 6 3 3 3 16 1916 "004"
"324" 0 16 3 "sleshen" 0 -1 1 0 12 13 20 16 6 3 3 3 16 1557 "004"
"325" 0 16 4 "sleshen" 0 -1 1 0 12 13 20 16 6 3 3 3 16 1180 "004"
"326" 0 17 0 "yosud" 0 -1 1 0 22 7 20 21 6 2 3 5 17 4426 "004"
"327" 0 17 1 "yosud" 0 -1 1 0 22 7 20 21 6 2 3 5 17 2940 "004"
"328" 0 17 2 "yosud" 0 -1 1 0 22 7 20 21 6 2 3 5 12 1566 "004"
"329" 0 17 3 "yosud" 0 -1 1 0 22 7 20 21 6 2 3 5 17 2926 "004"
"330" 0 17 4 "yosud" 0 -1 1 0 22 7 20 21 6 2 3 5 17 2822 "004"
"331" 0 18 0 "schese" 0 -1 1 1 4 5 1 23 14 3 2 2 26 1584 "004"
"332" 0 18 1 "schese" 0 -1 1 1 4 5 1 23 14 3 2 2 7 712 "004"
"333" 0 18 2 "schese" 0 -1 1 1 4 5 1 23 14 3 2 2 11 1122 "004"
"334" 0 18 3 "schese" 0 -1 1 1 4 5 1 23 14 3 2 2 4 3014 "004"
"335" 0 18 4 "schese" 0 -1 1 1 4 5 1 23 14 3 2 2 20 1113 "004"
"336" 0 19 0 "furasti" 0 -1 1 1 15 0 3 11 18 4 5 6 43 1200 "004"
"337" 0 19 1 "furasti" 0 -1 1 1 15 0 3 11 18 4 5 6 36 1392 "004"
"338" 0 19 2 "furasti" 0 -1 1 1 15 0 3 11 18 4 5 6 11 2361 "004"
"339" 0 19 3 "furasti" 0 -1 1 1 15 0 3 11 18 4 5 6 47 10791 "004"
"340" 0 19 4 "furasti" 0 -1 1 1 15 0 3 11 18 4 5 6 10 3033 "004"
"341" 0 20 0 "permife" 0 -1 1 1 13 17 19 12 8 5 4 3 34 2801 "004"
"342" 0 20 1 "permife" 0 -1 1 1 13 17 19 12 8 5 4 3 43 3335 "004"
"343" 0 20 2 "permife" 0 -1 1 1 13 17 19 12 8 5 4 3 21 1121 "004"
"344" 0 20 3 "permife" 0 -1 1 1 13 17 19 12 8 5 4 3 22 11513 "004"
"345" 0 20 4 "permife" 0 -1 1 1 13 17 19 12 8 5 4 3 41 2946 "004"
"346" 0 21 0 "hiwawa" 0 -1 1 1 16 10 9 2 24 3 3 4 1 1505 "004"
"347" 0 21 1 "hiwawa" 0 -1 1 1 16 10 9 2 24 3 3 4 14 3145 "004"
"348" 0 21 2 "hiwawa" 0 -1 1 1 16 10 9 2 24 3 3 4 5 1906 "004"
"349" 0 21 3 "hiwawa" 0 -1 1 1 16 10 9 2 24 3 3 4 4 1824 "004"
"350" 0 21 4 "hiwawa" 0 -1 1 1 16 10 9 2 24 3 3 4 11 1113 "004"
"351" 0 22 0 "kiwehon" 0 -1 1 1 23 18 1 12 9 4 3 1 39 824 "004"
"352" 0 22 1 "kiwehon" 0 -1 1 1 23 18 1 12 9 4 3 1 46 3496 "004"
"353" 0 22 2 "kiwehon" 0 -1 1 1 23 18 1 12 9 4 3 1 41 1913 "004"
"354" 0 22 3 "kiwehon" 0 -1 1 1 23 18 1 12 9 4 3 1 34 2066 "004"
"355" 0 22 4 "kiwehon" 0 -1 1 1 23 18 1 12 9 4 3 1 31 2289 "004"
"356" 0 23 0 "medan" 0 -1 1 1 3 19 13 0 15 6 6 5 14 1591 "004"
"357" 0 23 1 "medan" 0 -1 1 1 3 19 13 0 15 6 6 5 36 6230 "004"
"358" 0 23 2 "medan" 0 -1 1 1 3 19 13 0 15 6 6 5 19 8248 "004"
"359" 0 23 3 "medan" 0 -1 1 1 3 19 13 0 15 6 6 5 23 1217 "004"
"360" 0 23 4 "medan" 0 -1 1 1 3 19 13 0 15 6 6 5 37 4657 "004"
"361" 0 24 0 "ananas" 1 0 0 0 3 11 4 0 24 5 6 5 24 1255 "004"
"362" 0 24 1 "ananas" 1 0 0 0 3 11 4 0 24 5 6 5 24 795 "004"
"363" 0 24 2 "ananas" 1 0 0 0 3 11 4 0 24 5 6 5 24 1035 "004"
"364" 0 24 3 "ananas" 1 0 0 0 3 11 4 0 24 5 6 5 24 725 "004"
"365" 0 24 4 "ananas" 1 0 0 0 3 11 4 0 24 5 6 5 24 948 "004"
"366" 0 25 0 "bach" 1 0 0 0 7 23 6 19 20 4 4 3 25 885 "004"
"367" 0 25 1 "bach" 1 0 0 0 7 23 6 19 20 4 4 3 25 909 "004"
"368" 0 25 2 "bach" 1 0 0 0 7 23 6 19 20 4 4 3 25 1125 "004"
"369" 0 25 3 "bach" 1 0 0 0 7 23 6 19 20 4 4 3 25 878 "004"
"370" 0 25 4 "bach" 1 0 0 0 7 23 6 19 20 4 4 3 25 749 "004"
"371" 0 26 0 "sacht" 1 0 0 0 14 18 1 17 21 2 4 4 26 6857 "004"
"372" 0 26 1 "sacht" 1 0 0 0 14 18 1 17 21 2 4 4 26 3668 "004"
"373" 0 26 2 "sacht" 1 0 0 0 14 18 1 17 21 2 4 4 26 821 "004"
"374" 0 26 3 "sacht" 1 0 0 0 14 18 1 17 21 2 4 4 26 1302 "004"
"375" 0 26 4 "sacht" 1 0 0 0 14 18 1 17 21 2 4 4 26 22702 "004"
"376" 0 27 0 "hübsch" 1 0 0 1 24 6 1 22 0 5 5 4 41 3441 "004"
"377" 0 27 1 "hübsch" 1 0 0 1 24 6 1 22 0 5 5 4 15 5889 "004"
"378" 0 27 2 "hübsch" 1 0 0 1 24 6 1 22 0 5 5 4 7 1089 "004"
"379" 0 27 3 "hübsch" 1 0 0 1 24 6 1 22 0 5 5 4 31 5360 "004"
"380" 0 27 4 "hübsch" 1 0 0 1 24 6 1 22 0 5 5 4 11 5002 "004"
"381" 0 28 0 "hautnah" 1 0 0 1 11 13 8 7 20 5 5 4 44 2266 "004"
"382" 0 28 1 "hautnah" 1 0 0 1 11 13 8 7 20 5 5 4 16 4121 "004"
"383" 0 28 2 "hautnah" 1 0 0 1 11 13 8 7 20 5 5 4 30 729 "004"
"384" 0 28 3 "hautnah" 1 0 0 1 11 13 8 7 20 5 5 4 14 1233 "004"
"385" 0 28 4 "hautnah" 1 0 0 1 11 13 8 7 20 5 5 4 11 938 "004"
"386" 0 29 0 "baby" 1 0 0 1 15 18 14 17 5 7 7 7 13 3233 "004"
"387" 0 29 1 "baby" 1 0 0 1 15 18 14 17 5 7 7 7 7 22680 "004"
"388" 0 29 2 "baby" 1 0 0 1 15 18 14 17 5 7 7 7 39 1009 "004"
"389" 0 29 3 "baby" 1 0 0 1 15 18 14 17 5 7 7 7 12 1378 "004"
"390" 0 29 4 "baby" 1 0 0 1 15 18 14 17 5 7 7 7 37 1440 "004"
"391" 0 30 0 "tanz" 1 0 1 0 20 2 6 22 24 5 4 3 30 4390 "004"
"392" 0 30 1 "tanz" 1 0 1 0 20 2 6 22 24 5 4 3 30 10084 "004"
"393" 0 30 2 "tanz" 1 0 1 0 20 2 6 22 24 5 4 3 30 2708 "004"
"394" 0 30 3 "tanz" 1 0 1 0 20 2 6 22 24 5 4 3 9 3157 "004"
"395" 0 30 4 "tanz" 1 0 1 0 20 2 6 22 24 5 4 3 30 2550 "004"
"396" 0 31 0 "jacht" 1 0 1 0 11 8 16 21 10 4 4 5 19 4859 "004"
"397" 0 31 1 "jacht" 1 0 1 0 11 8 16 21 10 4 4 5 31 1429 "004"
"398" 0 31 2 "jacht" 1 0 1 0 11 8 16 21 10 4 4 5 31 1294 "004"
"399" 0 31 3 "jacht" 1 0 1 0 11 8 16 21 10 4 4 5 31 1315 "004"
"400" 0 31 4 "jacht" 1 0 1 0 11 8 16 21 10 4 4 5 31 1077 "004"
"401" 0 32 0 "jazz" 1 0 1 0 5 14 17 4 7 7 7 6 32 1764 "004"
"402" 0 32 1 "jazz" 1 0 1 0 5 14 17 4 7 7 7 6 32 1581 "004"
"403" 0 32 2 "jazz" 1 0 1 0 5 14 17 4 7 7 7 6 32 973 "004"
"404" 0 32 3 "jazz" 1 0 1 0 5 14 17 4 7 7 7 6 32 861 "004"
"405" 0 32 4 "jazz" 1 0 1 0 5 14 17 4 7 7 7 6 5 4853 "004"
"406" 0 33 0 "sanft" 1 0 1 1 3 2 23 16 10 3 3 3 37 1002 "004"
"407" 0 33 1 "sanft" 1 0 1 1 3 2 23 16 10 3 3 3 26 2618 "004"
"408" 0 33 2 "sanft" 1 0 1 1 3 2 23 16 10 3 3 3 14 622 "004"
"409" 0 33 3 "sanft" 1 0 1 1 3 2 23 16 10 3 3 3 5 1785 "004"
"410" 0 33 4 "sanft" 1 0 1 1 3 2 23 16 10 3 3 3 22 2217 "004"
"411" 0 34 0 "schön" 1 0 1 1 5 22 20 8 6 4 5 6 41 1840 "004"
"412" 0 34 1 "schön" 1 0 1 1 5 22 20 8 6 4 5 6 17 1576 "004"
"413" 0 34 2 "schön" 1 0 1 1 5 22 20 8 6 4 5 6 22 2023 "004"
"414" 0 34 3 "schön" 1 0 1 1 5 22 20 8 6 4 5 6 8 1905 "004"
"415" 0 34 4 "schön" 1 0 1 1 5 22 20 8 6 4 5 6 35 21224 "004"
"416" 0 35 0 "schatz" 1 0 1 1 19 24 0 1 9 3 4 5 22 2297 "004"
"417" 0 35 1 "schatz" 1 0 1 1 19 24 0 1 9 3 4 5 4 2345 "004"
"418" 0 35 2 "schatz" 1 0 1 1 19 24 0 1 9 3 4 5 35 2256 "004"
"419" 0 35 3 "schatz" 1 0 1 1 19 24 0 1 9 3 4 5 19 2297 "004"
"420" 0 35 4 "schatz" 1 0 1 1 19 24 0 1 9 3 4 5 7 6530 "004"
"421" 0 36 0 "eklig" 1 1 0 0 10 12 19 2 23 6 5 5 36 1341 "004"
"422" 0 36 1 "eklig" 1 1 0 0 10 12 19 2 23 6 5 5 36 1142 "004"
"423" 0 36 2 "eklig" 1 1 0 0 10 12 19 2 23 6 5 5 36 1330 "004"
"424" 0 36 3 "eklig" 1 1 0 0 10 12 19 2 23 6 5 5 36 1182 "004"
"425" 0 36 4 "eklig" 1 1 0 0 10 12 19 2 23 6 5 5 36 1172 "004"
"426" 0 37 0 "kippe" 1 1 0 0 21 16 9 4 3 4 3 4 37 6019 "004"
"427" 0 37 1 "kippe" 1 1 0 0 21 16 9 4 3 4 3 4 37 694 "004"
"428" 0 37 2 "kippe" 1 1 0 0 21 16 9 4 3 4 3 4 37 949 "004"
"429" 0 37 3 "kippe" 1 1 0 0 21 16 9 4 3 4 3 4 42 1006 "004"
"430" 0 37 4 "kippe" 1 1 0 0 21 16 9 4 3 4 3 4 37 494 "004"
"431" 0 38 0 "irre" 1 1 0 0 24 18 10 2 13 3 4 5 38 10005 "004"
"432" 0 38 1 "irre" 1 1 0 0 24 18 10 2 13 3 4 5 38 2052 "004"
"433" 0 38 2 "irre" 1 1 0 0 24 18 10 2 13 3 4 5 38 2830 "004"
"434" 0 38 3 "irre" 1 1 0 0 24 18 10 2 13 3 4 5 38 1900 "004"
"435" 0 38 4 "irre" 1 1 0 0 24 18 10 2 13 3 4 5 38 917 "004"
"436" 0 39 0 "grimmig" 1 1 0 1 5 12 16 3 23 3 4 4 9 4329 "004"
"437" 0 39 1 "grimmig" 1 1 0 1 5 12 16 3 23 3 4 4 7 1937 "004"
"438" 0 39 2 "grimmig" 1 1 0 1 5 12 16 3 23 3 4 4 20 1025 "004"
"439" 0 39 3 "grimmig" 1 1 0 1 5 12 16 3 23 3 4 4 39 1593 "004"
"440" 0 39 4 "grimmig" 1 1 0 1 5 12 16 3 23 3 4 4 7 2639 "004"
"441" 0 40 0 "droge" 1 1 0 1 22 4 8 21 6 3 2 2 35 2039 "004"
"442" 0 40 1 "droge" 1 1 0 1 22 4 8 21 6 3 2 2 16 5895 "004"
"443" 0 40 2 "droge" 1 1 0 1 22 4 8 21 6 3 2 2 43 2193 "004"
"444" 0 40 3 "droge" 1 1 0 1 22 4 8 21 6 3 2 2 11 1217 "004"
"445" 0 40 4 "droge" 1 1 0 1 22 4 8 21 6 3 2 2 3 4571 "004"
"446" 0 41 0 "kerker" 1 1 0 1 1 19 9 15 0 5 4 3 36 4737 "004"
"447" 0 41 1 "kerker" 1 1 0 1 1 19 9 15 0 5 4 3 30 9992 "004"
"448" 0 41 2 "kerker" 1 1 0 1 1 19 9 15 0 5 4 3 41 743 "004"
"449" 0 41 3 "kerker" 1 1 0 1 1 19 9 15 0 5 4 3 39 905 "004"
"450" 0 41 4 "kerker" 1 1 0 1 1 19 9 15 0 5 4 3 9 7472 "004"
"451" 0 42 0 "groll" 1 1 1 0 17 18 7 13 15 5 5 4 42 1875 "004"
"452" 0 42 1 "groll" 1 1 1 0 17 18 7 13 15 5 5 4 9 1429 "004"
"453" 0 42 2 "groll" 1 1 1 0 17 18 7 13 15 5 5 4 42 3180 "004"
"454" 0 42 3 "groll" 1 1 1 0 17 18 7 13 15 5 5 4 42 1732 "004"
"455" 0 42 4 "groll" 1 1 1 0 17 18 7 13 15 5 5 4 9 7572 "004"
"456" 0 43 0 "mord" 1 1 1 0 14 4 21 12 11 1 1 3 43 1462 "004"
"457" 0 43 1 "mord" 1 1 1 0 14 4 21 12 11 1 1 3 43 2262 "004"
"458" 0 43 2 "mord" 1 1 1 0 14 4 21 12 11 1 1 3 43 1310 "004"
"459" 0 43 3 "mord" 1 1 1 0 14 4 21 12 11 1 1 3 43 1974 "004"
"460" 0 43 4 "mord" 1 1 1 0 14 4 21 12 11 1 1 3 43 669 "004"
"461" 0 44 0 "erreger" 1 1 1 0 16 12 0 24 22 4 4 4 44 1254 "004"
"462" 0 44 1 "erreger" 1 1 1 0 16 12 0 24 22 4 4 4 44 1341 "004"
"463" 0 44 2 "erreger" 1 1 1 0 16 12 0 24 22 4 4 4 44 1005 "004"
"464" 0 44 3 "erreger" 1 1 1 0 16 12 0 24 22 4 4 4 20 4564 "004"
"465" 0 44 4 "erreger" 1 1 1 0 16 12 0 24 22 4 4 4 20 7230 "004"
"466" 0 45 0 "viper" 1 1 1 1 20 14 3 4 21 6 4 5 37 12208 "004"
"467" 0 45 1 "viper" 1 1 1 1 20 14 3 4 21 6 4 5 19 897 "004"
"468" 0 45 2 "viper" 1 1 1 1 20 14 3 4 21 6 4 5 39 1018 "004"
"469" 0 45 3 "viper" 1 1 1 1 20 14 3 4 21 6 4 5 44 769 "004"
"470" 0 45 4 "viper" 1 1 1 1 20 14 3 4 21 6 4 5 26 944 "004"
"471" 0 46 0 "krieg" 1 1 1 1 23 9 11 17 5 2 1 2 46 3458 "004"
"472" 0 46 1 "krieg" 1 1 1 1 23 9 11 17 5 2 1 2 46 769 "004"
"473" 0 46 2 "krieg" 1 1 1 1 23 9 11 17 5 2 1 2 45 2641 "004"
"474" 0 46 3 "krieg" 1 1 1 1 23 9 11 17 5 2 1 2 10 1969 "004"
"475" 0 46 4 "krieg" 1 1 1 1 23 9 11 17 5 2 1 2 15 10690 "004"
"476" 0 47 0 "gierig" 1 1 1 1 1 18 19 6 8 5 4 2 34 5624 "004"
"477" 0 47 1 "gierig" 1 1 1 1 1 18 19 6 8 5 4 2 23 1618 "004"
"478" 0 47 2 "gierig" 1 1 1 1 1 18 19 6 8 5 4 2 9 944 "004"
"479" 0 47 3 "gierig" 1 1 1 1 1 18 19 6 8 5 4 2 36 945 "004"
"480" 0 47 4 "gierig" 1 1 1 1 1 18 19 6 8 5 4 2 46 7674 "004"
"481" 0 0 0 "molkate" 0 -1 0 0 8 5 7 14 11 6 5 6 0 4293 "005"
"482" 0 0 1 "molkate" 0 -1 0 0 8 5 7 14 11 6 5 6 0 6204 "005"
"483" 0 0 2 "molkate" 0 -1 0 0 8 5 7 14 11 6 5 6 0 6964 "005"
"484" 0 0 3 "molkate" 0 -1 0 0 8 5 7 14 11 6 5 6 0 18749 "005"
"485" 0 0 4 "molkate" 0 -1 0 0 8 5 7 14 11 6 5 6 0 909 "005"
"486" 0 1 0 "hiwawa" 0 -1 0 0 0 2 23 20 22 8 8 8 40 5723 "005"
"487" 0 1 1 "hiwawa" 0 -1 0 0 0 2 23 20 22 8 8 8 4 13636 "005"
"488" 0 1 2 "hiwawa" 0 -1 0 0 0 2 23 20 22 8 8 8 1 7125 "005"
"489" 0 1 3 "hiwawa" 0 -1 0 0 0 2 23 20 22 8 8 8 1 1302 "005"
"490" 0 1 4 "hiwawa" 0 -1 0 0 0 2 23 20 22 8 8 8 1 2509 "005"
"491" 0 2 0 "laumens" 0 -1 0 0 4 10 17 9 12 4 3 3 2 5453 "005"
"492" 0 2 1 "laumens" 0 -1 0 0 4 10 17 9 12 4 3 3 2 2220 "005"
"493" 0 2 2 "laumens" 0 -1 0 0 4 10 17 9 12 4 3 3 2 1972 "005"
"494" 0 2 3 "laumens" 0 -1 0 0 4 10 17 9 12 4 3 3 2 1478 "005"
"495" 0 2 4 "laumens" 0 -1 0 0 4 10 17 9 12 4 3 3 2 1100 "005"
"496" 0 3 0 "umeuken" 0 -1 0 0 24 3 16 13 19 8 7 6 3 7067 "005"
"497" 0 3 1 "umeuken" 0 -1 0 0 24 3 16 13 19 8 7 6 3 2742 "005"
"498" 0 3 2 "umeuken" 0 -1 0 0 24 3 16 13 19 8 7 6 3 9574 "005"
"499" 0 3 3 "umeuken" 0 -1 0 0 24 3 16 13 19 8 7 6 3 60910 "005"
"500" 0 3 4 "umeuken" 0 -1 0 0 24 3 16 13 19 8 7 6 3 1029 "005"
"501" 0 4 0 "hilejin" 0 -1 0 0 1 18 6 15 21 4 4 4 41 13228 "005"
"502" 0 4 1 "hilejin" 0 -1 0 0 1 18 6 15 21 4 4 4 4 1430 "005"
"503" 0 4 2 "hilejin" 0 -1 0 0 1 18 6 15 21 4 4 4 4 16159 "005"
"504" 0 4 3 "hilejin" 0 -1 0 0 1 18 6 15 21 4 4 4 36 6494 "005"
"505" 0 4 4 "hilejin" 0 -1 0 0 1 18 6 15 21 4 4 4 36 1901 "005"
"506" 0 5 0 "botsy" 0 -1 0 0 1 14 15 13 0 4 4 4 32 6838 "005"
"507" 0 5 1 "botsy" 0 -1 0 0 1 14 15 13 0 4 4 4 5 14253 "005"
"508" 0 5 2 "botsy" 0 -1 0 0 1 14 15 13 0 4 4 4 5 1717 "005"
"509" 0 5 3 "botsy" 0 -1 0 0 1 14 15 13 0 4 4 4 32 1188 "005"
"510" 0 5 4 "botsy" 0 -1 0 0 1 14 15 13 0 4 4 4 5 2813 "005"
"511" 0 6 0 "pimuide" 0 -1 0 1 11 12 6 5 24 2 2 2 16 1369 "005"
"512" 0 6 1 "pimuide" 0 -1 0 1 11 12 6 5 24 2 2 2 46 11396 "005"
"513" 0 6 2 "pimuide" 0 -1 0 1 11 12 6 5 24 2 2 2 39 12164 "005"
"514" 0 6 3 "pimuide" 0 -1 0 1 11 12 6 5 24 2 2 2 30 1305 "005"
"515" 0 6 4 "pimuide" 0 -1 0 1 11 12 6 5 24 2 2 2 40 5066 "005"
"516" 0 7 0 "nalber" 0 -1 0 1 2 8 20 4 3 4 4 4 2 1988 "005"
"517" 0 7 1 "nalber" 0 -1 0 1 2 8 20 4 3 4 4 4 46 9299 "005"
"518" 0 7 2 "nalber" 0 -1 0 1 2 8 20 4 3 4 4 4 13 11746 "005"
"519" 0 7 3 "nalber" 0 -1 0 1 2 8 20 4 3 4 4 4 19 1001 "005"
"520" 0 7 4 "nalber" 0 -1 0 1 2 8 20 4 3 4 4 4 25 1793 "005"
"521" 0 8 0 "permife" 0 -1 0 1 16 7 10 22 21 3 1 2 12 3112 "005"
"522" 0 8 1 "permife" 0 -1 0 1 16 7 10 22 21 3 1 2 8 1578 "005"
"523" 0 8 2 "permife" 0 -1 0 1 16 7 10 22 21 3 1 2 16 7490 "005"
"524" 0 8 3 "permife" 0 -1 0 1 16 7 10 22 21 3 1 2 30 1619 "005"
"525" 0 8 4 "permife" 0 -1 0 1 16 7 10 22 21 3 1 2 31 1592 "005"
"526" 0 9 0 "sleshen" 0 -1 0 1 18 23 17 19 9 3 3 3 39 3171 "005"
"527" 0 9 1 "sleshen" 0 -1 0 1 18 23 17 19 9 3 3 3 28 5441 "005"
"528" 0 9 2 "sleshen" 0 -1 0 1 18 23 17 19 9 3 3 3 20 17059 "005"
"529" 0 9 3 "sleshen" 0 -1 0 1 18 23 17 19 9 3 3 3 19 3970 "005"
"530" 0 9 4 "sleshen" 0 -1 0 1 18 23 17 19 9 3 3 3 30 1051 "005"
"531" 0 10 0 "medan" 0 -1 0 1 20 1 22 11 24 7 7 6 47 3137 "005"
"532" 0 10 1 "medan" 0 -1 0 1 20 1 22 11 24 7 7 6 10 4355 "005"
"533" 0 10 2 "medan" 0 -1 0 1 20 1 22 11 24 7 7 6 19 866 "005"
"534" 0 10 3 "medan" 0 -1 0 1 20 1 22 11 24 7 7 6 30 1266 "005"
"535" 0 10 4 "medan" 0 -1 0 1 20 1 22 11 24 7 7 6 1 4955 "005"
"536" 0 11 0 "yosud" 0 -1 0 1 6 5 10 7 4 4 1 4 42 9075 "005"
"537" 0 11 1 "yosud" 0 -1 0 1 6 5 10 7 4 4 1 4 19 915 "005"
"538" 0 11 2 "yosud" 0 -1 0 1 6 5 10 7 4 4 1 4 42 5970 "005"
"539" 0 11 3 "yosud" 0 -1 0 1 6 5 10 7 4 4 1 4 44 1899 "005"
"540" 0 11 4 "yosud" 0 -1 0 1 6 5 10 7 4 4 1 4 35 922 "005"
"541" 0 12 0 "kiwehon" 0 -1 1 0 17 5 16 6 12 6 6 6 6 23075 "005"
"542" 0 12 1 "kiwehon" 0 -1 1 0 17 5 16 6 12 6 6 6 12 8418 "005"
"543" 0 12 2 "kiwehon" 0 -1 1 0 17 5 16 6 12 6 6 6 12 15431 "005"
"544" 0 12 3 "kiwehon" 0 -1 1 0 17 5 16 6 12 6 6 6 12 6526 "005"
"545" 0 12 4 "kiwehon" 0 -1 1 0 17 5 16 6 12 6 6 6 12 5806 "005"
"546" 0 13 0 "larnist" 0 -1 1 0 0 18 8 3 20 4 2 3 25 5278 "005"
"547" 0 13 1 "larnist" 0 -1 1 0 0 18 8 3 20 4 2 3 13 1206 "005"
"548" 0 13 2 "larnist" 0 -1 1 0 0 18 8 3 20 4 2 3 13 925 "005"
"549" 0 13 3 "larnist" 0 -1 1 0 0 18 8 3 20 4 2 3 13 1293 "005"
"550" 0 13 4 "larnist" 0 -1 1 0 0 18 8 3 20 4 2 3 13 732 "005"
"551" 0 14 0 "furasti" 0 -1 1 0 24 21 13 11 23 6 7 4 14 5414 "005"
"552" 0 14 1 "furasti" 0 -1 1 0 24 21 13 11 23 6 7 4 14 2293 "005"
"553" 0 14 2 "furasti" 0 -1 1 0 24 21 13 11 23 6 7 4 14 10286 "005"
"554" 0 14 3 "furasti" 0 -1 1 0 24 21 13 11 23 6 7 4 14 3589 "005"
"555" 0 14 4 "furasti" 0 -1 1 0 24 21 13 11 23 6 7 4 14 3718 "005"
"556" 0 15 0 "ubajec" 0 -1 1 0 9 10 22 4 19 7 7 6 15 17839 "005"
"557" 0 15 1 "ubajec" 0 -1 1 0 9 10 22 4 19 7 7 6 15 9740 "005"
"558" 0 15 2 "ubajec" 0 -1 1 0 9 10 22 4 19 7 7 6 15 9997 "005"
"559" 0 15 3 "ubajec" 0 -1 1 0 9 10 22 4 19 7 7 6 15 5519 "005"
"560" 0 15 4 "ubajec" 0 -1 1 0 9 10 22 4 19 7 7 6 15 6549 "005"
